threshold,accuracy,precision_1,recall_1,f1_1,review_rate
-0.3886556704831948,0.8449197860962567,0.8557213930348259,0.8557213930348259,0.8557213930348259,0.9278074866310161
-0.37104719338859427,0.8422459893048129,0.855,0.8507462686567164,0.8528678304239401,0.9278074866310161
-0.3660879513790737,0.8449197860962567,0.8592964824120602,0.8507462686567164,0.855,0.9278074866310161
-0.3632902969750069,0.8475935828877005,0.8636363636363636,0.8507462686567164,0.8571428571428571,0.9278074866310161
-0.35417242508230373,0.8368983957219251,0.8608247422680413,0.8308457711442786,0.8455696202531645,0.9278074866310161
-0.33265031350699903,0.8342245989304813,0.8601036269430051,0.8258706467661692,0.8426395939086294,0.9278074866310161
-0.31482091831917414,0.8368983957219251,0.8645833333333334,0.8258706467661692,0.8447837150127226,0.9278074866310161
-0.28941025871876846,0.839572192513369,0.8691099476439791,0.8258706467661692,0.8469387755102041,0.9278074866310161
-0.25436706741759807,0.8368983957219251,0.868421052631579,0.8208955223880597,0.8439897698209718,0.9278074866310161
-0.2240570374998211,0.8342245989304813,0.8677248677248677,0.8159203980099502,0.841025641025641,0.9278074866310161
-0.2145809163246789,0.8315508021390374,0.8670212765957447,0.8109452736318408,0.8380462724935732,0.9278074866310161
-0.21157535056576904,0.8342245989304813,0.8716577540106952,0.8109452736318408,0.8402061855670103,0.9278074866310161
-0.20776414976469915,0.8368983957219251,0.8763440860215054,0.8109452736318408,0.8423772609819121,0.9278074866310161
-0.17764418150157435,0.839572192513369,0.8810810810810811,0.8109452736318408,0.844559585492228,0.9278074866310161
-0.17705027927315709,0.8368983957219251,0.8804347826086957,0.8059701492537313,0.8415584415584415,0.9278074866310161
-0.15957609679185258,0.8342245989304813,0.8797814207650273,0.8009950248756219,0.8385416666666666,0.9278074866310161
-0.14388086825966395,0.8315508021390374,0.8791208791208791,0.7960199004975125,0.835509138381201,0.9278074866310161
-0.14185370427564215,0.8288770053475936,0.8784530386740331,0.7910447761194029,0.8324607329842932,0.9278074866310161
-0.1375440684194299,0.8262032085561497,0.8777777777777778,0.7860696517412935,0.8293963254593176,0.9278074866310161
-0.1350189846116533,0.8235294117647058,0.8770949720670391,0.7810945273631841,0.8263157894736842,0.9278074866310161
-0.12514852433748025,0.820855614973262,0.8764044943820225,0.7761194029850746,0.8232189973614775,0.9278074866310161
-0.11623284912320009,0.8181818181818182,0.8757062146892656,0.7711442786069652,0.8201058201058201,0.9278074866310161
-0.06660362722042401,0.8155080213903744,0.875,0.7661691542288557,0.8169761273209549,0.9278074866310161
-0.0024202999749842746,0.8048128342245989,0.872093023255814,0.746268656716418,0.8042895442359249,0.9278074866310161
0.0,0.8074866310160428,0.8771929824561403,0.746268656716418,0.8064516129032258,0.9278074866310161
0.026536805409998532,0.8074866310160428,0.8771929824561403,0.746268656716418,0.8064516129032258,0.9278074866310161
0.18942762307695882,0.8048128342245989,0.8764705882352941,0.7412935323383084,0.8032345013477089,0.9278074866310161
0.2416711677131148,0.8074866310160428,0.8816568047337278,0.7412935323383084,0.8054054054054054,0.9278074866310161
